Level	Rule Name	Subject	Property	Value
WARN	multiple_asserted_superclasses	obo:PLANA_0000239	rdfs:subClassOf		
WARN	multiple_asserted_superclasses	obo:PLANA_0004519	rdfs:subClassOf		
WARN	duplicate_label_synonym	obo:BSPO_0000048	oboInOwl:hasExactSynonym		
WARN	duplicate_label_synonym	obo:PLANA_0000497	oboInOwl:hasExactSynonym		
WARN	invalid_xref	obo:PLANA_0000470	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000492	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000493	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000530	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000511	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000533	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000534	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000512	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000531	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0001005	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000532	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000527	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000505	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000403	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000502	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000524	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000503	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000525	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000528	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000529	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000500	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000522	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000501	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000523	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000520	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000521	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000537	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000516	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000513	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000535	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000459	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000536	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000519	oboInOwl:hasDbXref		
WARN	invalid_xref	obo:PLANA_0000518	oboInOwl:hasDbXref		
INFO	lowercase_definition	obo:RO_0002490	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000130	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_1000000	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002496	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000134	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002497	obo:IAO_0000115		
INFO	lowercase_definition	obo:PLANA_0000494	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015011	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002491	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002492	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015010	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015013	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002131	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015012	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015015	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015014	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015017	obo:IAO_0000115		
INFO	lowercase_definition	obo:BSPO_0015016	obo:IAO_0000115		
INFO	lowercase_definition	obo:BFO_0000050	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002488	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002202	obo:IAO_0000115		
INFO	lowercase_definition	http://purl.obolibrary.org/obo/bspo#parallel_to	obo:IAO_0000115		
INFO	lowercase_definition	obo:RO_0002489	obo:IAO_0000115		
